"Path","Filename","UTFCodes","Characters"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9af_200d_27a1.glb","emoji_u1f469_1f3fc_200d_1f9af_200d_27a1.glb","1f469;1f3fc;1f9af","👩🏼🦯"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9af.glb","emoji_u1f469_1f3fc_200d_1f9af.glb","1f469;1f3fc;1f9af","👩🏼🦯"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9b0.glb","emoji_u1f469_1f3fc_200d_1f9b0.glb","1f469;1f3fc;1f9b0","👩🏼🦰"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9b1.glb","emoji_u1f469_1f3fc_200d_1f9b1.glb","1f469;1f3fc;1f9b1","👩🏼🦱"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9b2.glb","emoji_u1f469_1f3fc_200d_1f9b2.glb","1f469;1f3fc;1f9b2","👩🏼🦲"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9b3.glb","emoji_u1f469_1f3fc_200d_1f9b3.glb","1f469;1f3fc;1f9b3","👩🏼🦳"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9bc_200d_27a1.glb","emoji_u1f469_1f3fc_200d_1f9bc_200d_27a1.glb","1f469;1f3fc;1f9bc","👩🏼🦼"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9bc.glb","emoji_u1f469_1f3fc_200d_1f9bc.glb","1f469;1f3fc;1f9bc","👩🏼🦼"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9bd_200d_27a1.glb","emoji_u1f469_1f3fc_200d_1f9bd_200d_27a1.glb","1f469;1f3fc;1f9bd","👩🏼🦽"
"glb_flat/emoji_u1f469_1f3fc_200d_1f9bd.glb","emoji_u1f469_1f3fc_200d_1f9bd.glb","1f469;1f3fc;1f9bd","👩🏼🦽"
"glb_flat/emoji_u1f469_1f3fc_200d_2695.glb","emoji_u1f469_1f3fc_200d_2695.glb","1f469;1f3fc;2695","👩🏼⚕"
"glb_flat/emoji_u1f469_1f3fc_200d_2696.glb","emoji_u1f469_1f3fc_200d_2696.glb","1f469;1f3fc;2696","👩🏼⚖"
"glb_flat/emoji_u1f469_1f3fc_200d_2708.glb","emoji_u1f469_1f3fc_200d_2708.glb","1f469;1f3fc;2708","👩🏼✈"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fb.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fb.glb","1f469;1f3fc;2764;1f468;1f3fb","👩🏼❤👨🏻"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fc.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fc.glb","1f469;1f3fc;2764;1f468;1f3fc","👩🏼❤👨🏼"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fd.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fd.glb","1f469;1f3fc;2764;1f468;1f3fd","👩🏼❤👨🏽"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fe.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3fe.glb","1f469;1f3fc;2764;1f468;1f3fe","👩🏼❤👨🏾"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3ff.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f468_1f3ff.glb","1f469;1f3fc;2764;1f468;1f3ff","👩🏼❤👨🏿"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fb.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fb.glb","1f469;1f3fc;2764;1f469;1f3fb","👩🏼❤👩🏻"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fc.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fc.glb","1f469;1f3fc;2764;1f469;1f3fc","👩🏼❤👩🏼"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fd.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fd.glb","1f469;1f3fc;2764;1f469;1f3fd","👩🏼❤👩🏽"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fe.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3fe.glb","1f469;1f3fc;2764;1f469;1f3fe","👩🏼❤👩🏾"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3ff.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f469_1f3ff.glb","1f469;1f3fc;2764;1f469;1f3ff","👩🏼❤👩🏿"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fb.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fb.glb","1f469;1f3fc;2764;1f48b;1f468;1f3fb","👩🏼❤💋👨🏻"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fc.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fc.glb","1f469;1f3fc;2764;1f48b;1f468;1f3fc","👩🏼❤💋👨🏼"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fd.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fd.glb","1f469;1f3fc;2764;1f48b;1f468;1f3fd","👩🏼❤💋👨🏽"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fe.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3fe.glb","1f469;1f3fc;2764;1f48b;1f468;1f3fe","👩🏼❤💋👨🏾"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3ff.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f468_1f3ff.glb","1f469;1f3fc;2764;1f48b;1f468;1f3ff","👩🏼❤💋👨🏿"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fb.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fb.glb","1f469;1f3fc;2764;1f48b;1f469;1f3fb","👩🏼❤💋👩🏻"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fc.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fc.glb","1f469;1f3fc;2764;1f48b;1f469;1f3fc","👩🏼❤💋👩🏼"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fd.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fd.glb","1f469;1f3fc;2764;1f48b;1f469;1f3fd","👩🏼❤💋👩🏽"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fe.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3fe.glb","1f469;1f3fc;2764;1f48b;1f469;1f3fe","👩🏼❤💋👩🏾"
"glb_flat/emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3ff.glb","emoji_u1f469_1f3fc_200d_2764_200d_1f48b_200d_1f469_1f3ff.glb","1f469;1f3fc;2764;1f48b;1f469;1f3ff","👩🏼❤💋👩🏿"
"glb_flat/emoji_u1f469_1f3fc.glb","emoji_u1f469_1f3fc.glb","1f469;1f3fc","👩🏼"
"glb_flat/emoji_u1f469_1f3fd_200d_1f33e.glb","emoji_u1f469_1f3fd_200d_1f33e.glb","1f469;1f3fd;1f33e","👩🏽🌾"
"glb_flat/emoji_u1f469_1f3fd_200d_1f373.glb","emoji_u1f469_1f3fd_200d_1f373.glb","1f469;1f3fd;1f373","👩🏽🍳"
"glb_flat/emoji_u1f469_1f3fd_200d_1f37c.glb","emoji_u1f469_1f3fd_200d_1f37c.glb","1f469;1f3fd;1f37c","👩🏽🍼"
"glb_flat/emoji_u1f469_1f3fd_200d_1f393.glb","emoji_u1f469_1f3fd_200d_1f393.glb","1f469;1f3fd;1f393","👩🏽🎓"
"glb_flat/emoji_u1f469_1f3fd_200d_1f3a4.glb","emoji_u1f469_1f3fd_200d_1f3a4.glb","1f469;1f3fd;1f3a4","👩🏽🎤"
"glb_flat/emoji_u1f469_1f3fd_200d_1f3a8.glb","emoji_u1f469_1f3fd_200d_1f3a8.glb","1f469;1f3fd;1f3a8","👩🏽🎨"
"glb_flat/emoji_u1f469_1f3fd_200d_1f3eb.glb","emoji_u1f469_1f3fd_200d_1f3eb.glb","1f469;1f3fd;1f3eb","👩🏽🏫"
"glb_flat/emoji_u1f469_1f3fd_200d_1f3ed.glb","emoji_u1f469_1f3fd_200d_1f3ed.glb","1f469;1f3fd;1f3ed","👩🏽🏭"
"glb_flat/emoji_u1f469_1f3fd_200d_1f4bb.glb","emoji_u1f469_1f3fd_200d_1f4bb.glb","1f469;1f3fd;1f4bb","👩🏽💻"
"glb_flat/emoji_u1f469_1f3fd_200d_1f4bc.glb","emoji_u1f469_1f3fd_200d_1f4bc.glb","1f469;1f3fd;1f4bc","👩🏽💼"
"glb_flat/emoji_u1f469_1f3fd_200d_1f527.glb","emoji_u1f469_1f3fd_200d_1f527.glb","1f469;1f3fd;1f527","👩🏽🔧"
"glb_flat/emoji_u1f469_1f3fd_200d_1f52c.glb","emoji_u1f469_1f3fd_200d_1f52c.glb","1f469;1f3fd;1f52c","👩🏽🔬"
"glb_flat/emoji_u1f469_1f3fd_200d_1f680.glb","emoji_u1f469_1f3fd_200d_1f680.glb","1f469;1f3fd;1f680","👩🏽🚀"
"glb_flat/emoji_u1f469_1f3fd_200d_1f692.glb","emoji_u1f469_1f3fd_200d_1f692.glb","1f469;1f3fd;1f692","👩🏽🚒"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fb.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fb.glb","1f469;1f3fd;1f91d;1f468;1f3fb","👩🏽🤝👨🏻"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fc.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fc.glb","1f469;1f3fd;1f91d;1f468;1f3fc","👩🏽🤝👨🏼"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fe.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fe.glb","1f469;1f3fd;1f91d;1f468;1f3fe","👩🏽🤝👨🏾"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3ff.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f468_1f3ff.glb","1f469;1f3fd;1f91d;1f468;1f3ff","👩🏽🤝👨🏿"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fb.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fb.glb","1f469;1f3fd;1f91d;1f469;1f3fb","👩🏽🤝👩🏻"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fc.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fc.glb","1f469;1f3fd;1f91d;1f469;1f3fc","👩🏽🤝👩🏼"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fe.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fe.glb","1f469;1f3fd;1f91d;1f469;1f3fe","👩🏽🤝👩🏾"
"glb_flat/emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3ff.glb","emoji_u1f469_1f3fd_200d_1f91d_200d_1f469_1f3ff.glb","1f469;1f3fd;1f91d;1f469;1f3ff","👩🏽🤝👩🏿"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9af_200d_27a1.glb","emoji_u1f469_1f3fd_200d_1f9af_200d_27a1.glb","1f469;1f3fd;1f9af","👩🏽🦯"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9af.glb","emoji_u1f469_1f3fd_200d_1f9af.glb","1f469;1f3fd;1f9af","👩🏽🦯"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9b0.glb","emoji_u1f469_1f3fd_200d_1f9b0.glb","1f469;1f3fd;1f9b0","👩🏽🦰"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9b1.glb","emoji_u1f469_1f3fd_200d_1f9b1.glb","1f469;1f3fd;1f9b1","👩🏽🦱"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9b2.glb","emoji_u1f469_1f3fd_200d_1f9b2.glb","1f469;1f3fd;1f9b2","👩🏽🦲"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9b3.glb","emoji_u1f469_1f3fd_200d_1f9b3.glb","1f469;1f3fd;1f9b3","👩🏽🦳"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9bc_200d_27a1.glb","emoji_u1f469_1f3fd_200d_1f9bc_200d_27a1.glb","1f469;1f3fd;1f9bc","👩🏽🦼"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9bc.glb","emoji_u1f469_1f3fd_200d_1f9bc.glb","1f469;1f3fd;1f9bc","👩🏽🦼"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9bd_200d_27a1.glb","emoji_u1f469_1f3fd_200d_1f9bd_200d_27a1.glb","1f469;1f3fd;1f9bd","👩🏽🦽"
"glb_flat/emoji_u1f469_1f3fd_200d_1f9bd.glb","emoji_u1f469_1f3fd_200d_1f9bd.glb","1f469;1f3fd;1f9bd","👩🏽🦽"
"glb_flat/emoji_u1f469_1f3fd_200d_2695.glb","emoji_u1f469_1f3fd_200d_2695.glb","1f469;1f3fd;2695","👩🏽⚕"
"glb_flat/emoji_u1f469_1f3fd_200d_2696.glb","emoji_u1f469_1f3fd_200d_2696.glb","1f469;1f3fd;2696","👩🏽⚖"
"glb_flat/emoji_u1f469_1f3fd_200d_2708.glb","emoji_u1f469_1f3fd_200d_2708.glb","1f469;1f3fd;2708","👩🏽✈"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fb.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fb.glb","1f469;1f3fd;2764;1f468;1f3fb","👩🏽❤👨🏻"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fc.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fc.glb","1f469;1f3fd;2764;1f468;1f3fc","👩🏽❤👨🏼"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fd.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fd.glb","1f469;1f3fd;2764;1f468;1f3fd","👩🏽❤👨🏽"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fe.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3fe.glb","1f469;1f3fd;2764;1f468;1f3fe","👩🏽❤👨🏾"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3ff.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f468_1f3ff.glb","1f469;1f3fd;2764;1f468;1f3ff","👩🏽❤👨🏿"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fb.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fb.glb","1f469;1f3fd;2764;1f469;1f3fb","👩🏽❤👩🏻"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fc.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fc.glb","1f469;1f3fd;2764;1f469;1f3fc","👩🏽❤👩🏼"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fd.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fd.glb","1f469;1f3fd;2764;1f469;1f3fd","👩🏽❤👩🏽"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fe.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3fe.glb","1f469;1f3fd;2764;1f469;1f3fe","👩🏽❤👩🏾"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3ff.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f469_1f3ff.glb","1f469;1f3fd;2764;1f469;1f3ff","👩🏽❤👩🏿"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fb.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fb.glb","1f469;1f3fd;2764;1f48b;1f468;1f3fb","👩🏽❤💋👨🏻"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fc.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fc.glb","1f469;1f3fd;2764;1f48b;1f468;1f3fc","👩🏽❤💋👨🏼"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fd.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fd.glb","1f469;1f3fd;2764;1f48b;1f468;1f3fd","👩🏽❤💋👨🏽"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fe.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fe.glb","1f469;1f3fd;2764;1f48b;1f468;1f3fe","👩🏽❤💋👨🏾"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3ff.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3ff.glb","1f469;1f3fd;2764;1f48b;1f468;1f3ff","👩🏽❤💋👨🏿"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fb.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fb.glb","1f469;1f3fd;2764;1f48b;1f469;1f3fb","👩🏽❤💋👩🏻"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fc.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fc.glb","1f469;1f3fd;2764;1f48b;1f469;1f3fc","👩🏽❤💋👩🏼"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fd.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fd.glb","1f469;1f3fd;2764;1f48b;1f469;1f3fd","👩🏽❤💋👩🏽"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fe.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3fe.glb","1f469;1f3fd;2764;1f48b;1f469;1f3fe","👩🏽❤💋👩🏾"
"glb_flat/emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3ff.glb","emoji_u1f469_1f3fd_200d_2764_200d_1f48b_200d_1f469_1f3ff.glb","1f469;1f3fd;2764;1f48b;1f469;1f3ff","👩🏽❤💋👩🏿"
"glb_flat/emoji_u1f469_1f3fd.glb","emoji_u1f469_1f3fd.glb","1f469;1f3fd","👩🏽"
"glb_flat/emoji_u1f469_1f3fe_200d_1f33e.glb","emoji_u1f469_1f3fe_200d_1f33e.glb","1f469;1f3fe;1f33e","👩🏾🌾"
"glb_flat/emoji_u1f469_1f3fe_200d_1f373.glb","emoji_u1f469_1f3fe_200d_1f373.glb","1f469;1f3fe;1f373","👩🏾🍳"
"glb_flat/emoji_u1f469_1f3fe_200d_1f37c.glb","emoji_u1f469_1f3fe_200d_1f37c.glb","1f469;1f3fe;1f37c","👩🏾🍼"
"glb_flat/emoji_u1f469_1f3fe_200d_1f393.glb","emoji_u1f469_1f3fe_200d_1f393.glb","1f469;1f3fe;1f393","👩🏾🎓"
"glb_flat/emoji_u1f469_1f3fe_200d_1f3a4.glb","emoji_u1f469_1f3fe_200d_1f3a4.glb","1f469;1f3fe;1f3a4","👩🏾🎤"
"glb_flat/emoji_u1f469_1f3fe_200d_1f3a8.glb","emoji_u1f469_1f3fe_200d_1f3a8.glb","1f469;1f3fe;1f3a8","👩🏾🎨"
"glb_flat/emoji_u1f469_1f3fe_200d_1f3eb.glb","emoji_u1f469_1f3fe_200d_1f3eb.glb","1f469;1f3fe;1f3eb","👩🏾🏫"
"glb_flat/emoji_u1f469_1f3fe_200d_1f3ed.glb","emoji_u1f469_1f3fe_200d_1f3ed.glb","1f469;1f3fe;1f3ed","👩🏾🏭"
"glb_flat/emoji_u1f469_1f3fe_200d_1f4bb.glb","emoji_u1f469_1f3fe_200d_1f4bb.glb","1f469;1f3fe;1f4bb","👩🏾💻"
"glb_flat/emoji_u1f469_1f3fe_200d_1f4bc.glb","emoji_u1f469_1f3fe_200d_1f4bc.glb","1f469;1f3fe;1f4bc","👩🏾💼"
"glb_flat/emoji_u1f469_1f3fe_200d_1f527.glb","emoji_u1f469_1f3fe_200d_1f527.glb","1f469;1f3fe;1f527","👩🏾🔧"
"glb_flat/emoji_u1f469_1f3fe_200d_1f52c.glb","emoji_u1f469_1f3fe_200d_1f52c.glb","1f469;1f3fe;1f52c","👩🏾🔬"
"glb_flat/emoji_u1f469_1f3fe_200d_1f680.glb","emoji_u1f469_1f3fe_200d_1f680.glb","1f469;1f3fe;1f680","👩🏾🚀"
"glb_flat/emoji_u1f469_1f3fe_200d_1f692.glb","emoji_u1f469_1f3fe_200d_1f692.glb","1f469;1f3fe;1f692","👩🏾🚒"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fb.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fb.glb","1f469;1f3fe;1f91d;1f468;1f3fb","👩🏾🤝👨🏻"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fc.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fc.glb","1f469;1f3fe;1f91d;1f468;1f3fc","👩🏾🤝👨🏼"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fd.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fd.glb","1f469;1f3fe;1f91d;1f468;1f3fd","👩🏾🤝👨🏽"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3ff.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f468_1f3ff.glb","1f469;1f3fe;1f91d;1f468;1f3ff","👩🏾🤝👨🏿"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fb.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fb.glb","1f469;1f3fe;1f91d;1f469;1f3fb","👩🏾🤝👩🏻"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fc.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fc.glb","1f469;1f3fe;1f91d;1f469;1f3fc","👩🏾🤝👩🏼"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fd.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fd.glb","1f469;1f3fe;1f91d;1f469;1f3fd","👩🏾🤝👩🏽"
"glb_flat/emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3ff.glb","emoji_u1f469_1f3fe_200d_1f91d_200d_1f469_1f3ff.glb","1f469;1f3fe;1f91d;1f469;1f3ff","👩🏾🤝👩🏿"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9af_200d_27a1.glb","emoji_u1f469_1f3fe_200d_1f9af_200d_27a1.glb","1f469;1f3fe;1f9af","👩🏾🦯"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9af.glb","emoji_u1f469_1f3fe_200d_1f9af.glb","1f469;1f3fe;1f9af","👩🏾🦯"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9b0.glb","emoji_u1f469_1f3fe_200d_1f9b0.glb","1f469;1f3fe;1f9b0","👩🏾🦰"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9b1.glb","emoji_u1f469_1f3fe_200d_1f9b1.glb","1f469;1f3fe;1f9b1","👩🏾🦱"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9b2.glb","emoji_u1f469_1f3fe_200d_1f9b2.glb","1f469;1f3fe;1f9b2","👩🏾🦲"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9b3.glb","emoji_u1f469_1f3fe_200d_1f9b3.glb","1f469;1f3fe;1f9b3","👩🏾🦳"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9bc_200d_27a1.glb","emoji_u1f469_1f3fe_200d_1f9bc_200d_27a1.glb","1f469;1f3fe;1f9bc","👩🏾🦼"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9bc.glb","emoji_u1f469_1f3fe_200d_1f9bc.glb","1f469;1f3fe;1f9bc","👩🏾🦼"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9bd_200d_27a1.glb","emoji_u1f469_1f3fe_200d_1f9bd_200d_27a1.glb","1f469;1f3fe;1f9bd","👩🏾🦽"
"glb_flat/emoji_u1f469_1f3fe_200d_1f9bd.glb","emoji_u1f469_1f3fe_200d_1f9bd.glb","1f469;1f3fe;1f9bd","👩🏾🦽"
"glb_flat/emoji_u1f469_1f3fe_200d_2695.glb","emoji_u1f469_1f3fe_200d_2695.glb","1f469;1f3fe;2695","👩🏾⚕"
"glb_flat/emoji_u1f469_1f3fe_200d_2696.glb","emoji_u1f469_1f3fe_200d_2696.glb","1f469;1f3fe;2696","👩🏾⚖"
"glb_flat/emoji_u1f469_1f3fe_200d_2708.glb","emoji_u1f469_1f3fe_200d_2708.glb","1f469;1f3fe;2708","👩🏾✈"
"glb_flat/emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fb.glb","emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fb.glb","1f469;1f3fe;2764;1f468;1f3fb","👩🏾❤👨🏻"
"glb_flat/emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fc.glb","emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fc.glb","1f469;1f3fe;2764;1f468;1f3fc","👩🏾❤👨🏼"
"glb_flat/emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fd.glb","emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fd.glb","1f469;1f3fe;2764;1f468;1f3fd","👩🏾❤👨🏽"
"glb_flat/emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fe.glb","emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3fe.glb","1f469;1f3fe;2764;1f468;1f3fe","👩🏾❤👨🏾"
"glb_flat/emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3ff.glb","emoji_u1f469_1f3fe_200d_2764_200d_1f468_1f3ff.glb","1f469;1f3fe;2764;1f468;1f3ff","👩🏾❤👨🏿"
"glb_flat/emoji_u1f469_1f3fe_200d_2764_200d_1f469_1f3fb.glb","emoji_u1f469_1f3fe_200d_2764_200d_1f469_1f3fb.glb","1f469;1f3fe;2764;1f469;1f3fb","👩🏾❤👩🏻"
"glb_flat/emoji_u1f469_1f3fe_200d_2764_200d_1f469_1f3fc.glb","emoji_u1f469_1f3fe_200d_2764_200d_1f469_1f3fc.glb","1f469;1f3fe;2764;1f469;1f3fc","👩🏾❤👩🏼"
